"","inflation_2019","player_name","salary","TEAM","AGE","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G","Tax"
"338",2.5,"OG Anunoby",1952760,"TOR","21","6'8""","232","Indiana","United Kingdo...","2017","1","23","-2.8","player_2019","SF",23,3,20.3,3.3,7.3,0.444,1.1,3.7,0.302,2.1,3.6,0.59,0.521,0.3,0.8,0.333,0.7,2,2.7,0.5,0.6,0.2,0.7,2.1,7.9,"13.60%"
"339",2.5,"Shabazz Napier",1942422,"BKN","27","6'1""","180","Connecticut","USA","2014","1","24","-2.5","player_2019","PG",22,0,15.5,2.5,6.6,0.377,1,2.8,0.371,1.5,3.8,0.381,0.455,1.9,2.2,0.837,0.4,1.3,1.7,1.5,0.7,0.3,0.9,1.3,7.9,"8.82%"
"340",2.5,"Aaron Holiday",1914480,"IND","22","6'1""","185","California-Los Angeles","USA","2018","1","23","10.9","player_2019","PG",17,0,12.6,2.2,5.3,0.422,0.7,2.6,0.273,1.5,2.7,0.565,0.489,0.8,0.9,0.813,0.1,2,2.1,1.5,0.6,0.4,0.8,1.4,5.9,"3.30%"
"341",2.5,"Timothe Luwawu",1880268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2.5,"Tyler Lydon",1874640,"DEN","22","6'10""","225","Syracuse","USA","2017","1","24","-2.4","player_2019","PF",8,0,3.6,0.8,1,0.75,0.4,0.5,0.75,0.4,0.5,0.75,0.938,0.1,0.3,0.5,0.3,0.3,0.5,0,0,0,0.1,0.4,2,"4.63%"
"343",2.5,"Henry Ellenson",1857480,"DET","21","6'11""","245","Marquette","USA","2016","1","18","-7.1","player_2019","PF",2,0,12.5,2,5,0.4,1,2,0.5,1,3,0.333,0.5,1,1,1,0,4.5,4.5,0.5,0,0,0,1,6,"4.25%"
"344",2.5,"Anfernee Simons",1837800,"POR","19","6'4""","185","None","USA","2018","1","24","-14.8","player_2019","SG",5,0,6.8,1,3,0.333,0,1,0,1,2,0.5,0.333,0.2,0.8,0.25,0,1,1,0.2,0,0,0.6,0.2,2.2,"9.90%"
"345",2.5,"Trey Burke",1795015,"NYK","26","6'1""","175","Michigan","USA","2013","1","9","-5.8","player_2019","PG",21,5,20.7,4.5,10.7,0.422,1,2.9,0.361,3.5,7.8,0.445,0.471,2,2.4,0.804,0.6,1.5,2.1,3,0.6,0.1,1.1,1,12,"8.82%"
"346",2.5,"Malik Beasley",1773840,"DEN","22","6'5""","195","Florida State","USA","2016","1","19","5","player_2019","SG",27,0,19.4,3.2,6.9,0.468,1.4,3.6,0.402,1.8,3.3,0.539,0.573,0.3,0.4,0.9,0.3,2.1,2.3,0.9,0.4,0.1,0.5,1.3,8.2,"4.63%"
"347",2.5,"Moritz Wagner",1764240,"LAL","21","6'11""","245","Michigan","Germany","2018","1","25","-23.8","player_2019","C",5,0,4.2,0.6,2.6,0.231,0.4,1.2,0.333,0.2,1.4,0.143,0.308,0.4,0.8,0.5,0,0.8,0.8,0.8,0.2,0,0.4,0.8,2,"12.30%"
"348",2.5,"Nerlens Noel",1757429,"OKC","24","6'11""","220","Kentucky","USA","2013","1","6","-6.5","player_2019","C",24,1,14.3,2.5,4,0.615,0,0,NA,2.5,4,0.615,0.615,0.9,1.2,0.75,2.1,3.1,5.2,0.4,1.1,1.4,0.6,2.5,5.8,"5.25%"
"349",2.5,"Michael Carter-Williams",1757429,"HOU","27","6'6","190","Syracuse","USA","2013","1","11","-19.7","player_2019","PG",15,1,9.3,1.5,3.8,0.404,0.4,1.1,0.375,1.1,2.7,0.415,0.456,0.8,1.7,0.462,0.2,0.7,0.9,1.3,0.6,0.4,0.7,1.7,4.3,"0%"
"350",2.5,"Ian Clark",1757429,"NOP","27","6'3""","175","Belmont","USA","Undrafted","Undrafted","Undrafted","-6.7","player_2019","SG",25,0,14.1,1.5,4.2,0.352,0.6,2,0.286,0.9,2.2,0.411,0.419,0.4,0.4,0.9,0.2,1.4,1.5,1.3,0.2,0.1,0.8,1.4,3.9,"6%"
"351",2.5,"Caleb Swanigan",1740000,"POR","21","6'9""","250","Purdue","USA","2017","1","26","-18","player_2019","PF",11,0,9.6,0.9,3,0.303,0.1,0.4,0.25,0.8,2.6,0.31,0.318,0.4,0.5,0.8,1,2.7,3.7,0.5,0.4,0,1,1.4,2.3,"9.90%"
"352",2.5,"Furkan Korkmaz",1740000,"PHI","21","6'7""","190","None","Turkey","2016","1","26","4.8","player_2019","SG",20,0,12,1.9,4.6,0.407,0.9,2.7,0.321,1,1.9,0.526,0.5,0.6,0.7,0.857,0.4,1.7,2.1,1.1,0.6,0.1,0.3,1,5.2,"3.07%"
"353",2.5,"Landry Shamet",1705920,"PHI","21","6'5""","188","Wichita State","USA","2018","1","26","-3.9","player_2019","SG",28,2,21,2.6,6.2,0.425,1.7,4.5,0.378,0.9,1.7,0.553,0.563,0.9,1,0.828,0.2,1.1,1.4,1,0.4,0.1,0.5,1.8,7.9,"3.07%"
"354",2.5,"Caris LeVert",1702800,"BKN","24","6'7""","204","Michigan","USA","2016","1","20","-2.3","player_2019","SF",14,14,29.7,6.9,14.6,0.475,1.4,4.4,0.311,5.6,10.2,0.545,0.522,3.1,4.4,0.721,1,3.3,4.3,3.7,1.2,0.4,2.1,2.4,18.4,"8.82%"
"355",2.5,"Rodions Kurucs",1690000,"BKN","20","6'9""","210","None","Latvia","2018","2","40","6.9","player_2019","SF",11,0,12.5,2.6,5.5,0.475,0.5,2.2,0.25,2.1,3.4,0.622,0.525,0.7,0.7,1,1,2.1,3.1,0.1,0.3,0.1,0.7,1.7,6.5,"8.82%"
"356",2.5,"Jonah Bolden",1690000,"PHI","22","6'10""","220","None","Australia","2017","2","36","18.3","player_2019","PF",7,0,6,0.6,1.6,0.364,0.1,1,0.143,0.4,0.6,0.75,0.409,0.1,0.3,0.5,0,1.3,1.3,0.3,0.4,0.1,0.4,1,1.4,"3.07%"
"357",2.5,"Kyle Kuzma",1689840,"LAL","23","6'9""","220","Utah","USA","2017","1","27","2.7","player_2019","SF",27,25,31.9,7.1,14.7,0.482,1.8,5.7,0.32,5.3,9,0.584,0.544,2,2.7,0.736,0.7,5,5.8,2,0.6,0.6,1.4,2.1,17.9,"12.30%"
"358",2.5,"Tony Bradley",1679520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2.5,"Derrick White",1667160,"SAS","24","6'4""","190","Colorado","USA","2017","1","29","3.5","player_2019","PG",19,8,20.5,2.3,5.8,0.387,0.4,1.5,0.241,1.9,4.3,0.439,0.419,0.7,0.9,0.778,0.3,2.5,2.8,3.5,0.8,0,1.4,1.5,5.6,"0%"
"360",2.5,"Kyle Singler",1665333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2.5,"Robert Williams",1656600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","C",10,0,5.9,0.9,1.3,0.692,0,0,NA,0.9,1.3,0.692,0.692,0.2,0.4,0.5,0.8,1.4,2.2,0.1,0.1,0.9,0,0.8,2,NA
"362",2.5,"Spencer Dinwiddie",1656092,"BKN","25","6'6","210","Colorado","USA","2014","2","38","-3.1","player_2019","PG",28,3,28.6,5.6,11.9,0.467,1.9,5.3,0.356,3.7,6.6,0.557,0.546,3.1,4.1,0.754,0.5,2,2.5,4.9,0.6,0.4,2.1,3.1,16.1,"8.82%"
"363",2.5,"MarShon Brooks",1656092,"MEM","29","6'5""","200","Providence","USA","2011","1","25","-2.3","player_2019","SG",23,0,13.7,2.8,6.2,0.448,0.6,1.9,0.302,2.2,4.3,0.51,0.493,0.8,1.1,0.76,0.4,1.1,1.6,0.9,0.3,0.2,0.7,1.1,7,"0%"
"364",2.5,"Josh Hart",1655160,"LAL","23","6'5""","215","Villanova","USA","2017","1","30","4.5","player_2019","SG",27,6,25.2,3.2,7.2,0.448,1.8,4.6,0.39,1.4,2.6,0.549,0.572,0.9,1.3,0.694,0.5,2.9,3.3,1.2,1.1,0.6,0.8,2.3,9.1,"12.30%"
"365",2.5,"Nick Young",1650023,"DEN","33","6'7""","210","Southern California","USA","2007","1","16","-6.3","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.63%"
"366",2.5,"Jacob Evans",1646400,"GSW","21","6'6","210","Cincinnati","USA","2018","1","28","-10.7","player_2019","SG",17,0,4.5,0.2,0.9,0.188,0.1,0.2,0.25,0.1,0.7,0.167,0.219,0,0,NA,0.1,0.4,0.4,0.6,0.1,0.1,0.2,0.6,0.4,NA
"367",2.5,"Pat Connaughton",1641000,"MIL","25","6'4""","209","Notre Dame","USA","2015","2","41","7","player_2019","SG",22,0,18.7,2.4,5.7,0.424,1,3.4,0.293,1.4,2.3,0.62,0.512,0.6,0.9,0.7,1,2.9,3.9,1.8,0.5,0.6,0.5,1.2,6.5,"7.65%"
"368",2.5,"DeAndre Bembry",1634640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2.5,"Dzanan Musa",1634400,"BKN","19","6'9""","208","None","Bosnia and He...","2018","1","29","3.6","player_2019","SG",7,0,3.7,0.9,2,0.429,0,0.9,0,0.9,1.1,0.75,0.429,0,0.3,0,0.1,0.3,0.4,0.1,0.3,0,0.4,0.1,1.7,"8.82%"
"370",2.5,"Omari Spellman",1622520,"ATL","21","6'9""","245","Villanova","USA","2018","1","30","-15.8","player_2019","PF",22,8,18.2,2.2,5.8,0.386,0.9,2.7,0.317,1.4,3,0.448,0.461,1,1.3,0.75,1.9,2.5,4.5,1,0.8,0.6,0.7,1.5,6.3,"6%"
"371",2.5,"James Ennis",1621415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SF",23,22,25.2,2.9,6,0.489,1.3,3.5,0.363,1.7,2.5,0.667,0.595,1,1.3,0.71,1,1.8,2.7,0.6,0.9,0.4,0.6,3.3,8,NA
"372",2.5,"Tim Frazier",1621415,"NOP","28","6'1""","170","None","USA","Undrafted","Undrafted","Undrafted","-3.8","player_2019","PG",20,10,19.5,1.7,3.6,0.472,0.8,1.8,0.417,1,1.8,0.528,0.576,0.6,0.8,0.733,0.6,1.8,2.4,4.6,0.6,0.1,1.4,2.1,4.7,"6%"
"373",2.5,"Noah Vonleh",1621415,"NYK","23","6'9""","250","Indiana","USA","2014","1","9","-3.4","player_2019","PF",28,21,25.6,2.9,5.8,0.497,0.8,1.8,0.44,2.1,4,0.523,0.565,1.7,2.3,0.75,1.8,6.3,8.1,2,0.8,0.9,1.3,2.7,8.2,"8.82%"
"374",2.5,"Nik Stauskas",1621415,"POR","25","6'6","205","Michigan","Canada","2014","1","8","-13","player_2019","SG",27,0,16.6,2.3,5.6,0.42,1.1,3.1,0.365,1.2,2.4,0.492,0.523,0.9,1,0.889,0.3,1.4,1.7,1.6,0.3,0.1,1,0.9,6.7,"9.90%"
"375",2.5,"Lorenzo Brown",1621415,"TOR","28","6'5""","189","North Carolina State","USA","2013","2","52","-8","player_2019","PG",17,0,8.7,1,2.8,0.354,0.3,1.3,0.227,0.7,1.5,0.462,0.406,0.1,0.1,1,0.1,1,1.1,1,0.4,0.2,0.8,0.9,2.4,"13.60%"
"376",2.5,"Luke Kornet",1619260,"NYK","23","7'1""","250","Vanderbilt","USA","Undrafted","Undrafted","Undrafted","-6.9","player_2019","PF",6,0,2.7,0,0.5,0,0,0.5,0,0,0,NA,0,0,0,NA,0,0.2,0.2,0.3,0,0.2,0.2,0,0,"8.82%"
"377",2.5,"TJ McConnell",1600520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2.5,"Richaun Holmes",1600520,"PHX","25","6'10""","235","Bowling Green","USA","2015","2","37","-6.8","player_2019","C",27,1,14.5,2.9,4.3,0.658,0,0,NA,2.9,4.3,0.658,0.658,1.2,2,0.623,1.7,2.8,4.4,0.6,0.6,1.2,1.1,2.4,6.9,"4.54%"
"379",2.5,"Malachi Richardson",1569360,"TOR","22","6'6","205","Syracuse","USA","2016","1","22","2.3","player_2019","SG",13,0,5.5,0.5,1.5,0.316,0.4,1.2,0.313,0.1,0.2,0.333,0.447,0.2,0.2,0.667,0.1,0.7,0.8,0,0.1,0,0.6,0.6,1.5,"13.60%"
"380",2.5,"Jahlil Okafor",1567007,"NOP","23","6'11""","275","Duke","USA","2015","1","3","0.1","player_2019","C",13,2,5.4,1.2,2.4,0.484,0,0,NA,1.2,2.4,0.484,0.484,0.5,0.5,1,0.8,0.8,1.5,0.1,0,0,0.5,0.9,2.8,"6%"
"381",2.5,"Kevon Looney",1567007,"GSW","22","6'9""","220","UCLA","USA","2015","1","30","9.8","player_2019","C",28,6,20,2.5,4.1,0.612,0,0.1,0,2.5,4,0.634,0.612,1,1.6,0.636,2.5,2.8,5.3,1.9,0.3,0.8,0.8,2.9,6.1,NA
"382",2.5,"Salah Mejri",1564007,"DAL","32","7'2""","235","None","Tunisia","Undrafted","Undrafted","Undrafted","19.7","player_2019","C",9,0,6.2,0.7,1.2,0.545,0,0.2,0,0.7,1,0.667,0.545,0.4,0.4,1,0.6,1.8,2.3,0.3,0,0.1,0.3,0.9,1.8,"0%"
"383",2.5,"Pascal Siakam",1544951,"TOR","24","6'9""","230","New Mexico State","Cameroon","2016","1","27","12.2","player_2019","PF",29,28,29.9,5.8,9.5,0.615,0.7,1.9,0.352,5.2,7.6,0.679,0.649,2.2,2.9,0.774,1.3,5,6.3,2.8,1,0.7,1.4,3,14.6,"13.60%"
"384",2.5,"Skal Labissiere",1544951,"SAC","22","6'11""","235","Kentucky","Haiti","2016","1","28","-10.2","player_2019","PF",7,0,5.7,0.9,1.9,0.462,0.1,0.7,0.2,0.7,1.1,0.625,0.5,0.6,0.7,0.8,0.1,1.1,1.3,0.3,0.3,0.1,0.6,1.6,2.4,"12.30%"
"385",2.5,"Dejounte Murray",1544951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2.5,"Damian Jones",1544951,"GSW","23","7'0""","245","Vanderbilt","USA","2016","1","30","3.5","player_2019","C",24,22,17.1,2.2,3.1,0.716,0,0,NA,2.2,3.1,0.716,0.716,1,1.5,0.649,1.3,1.8,3.1,1.2,0.5,1,0.7,2.6,5.4,NA
"387",2.5,"Dorian Finney-Smith",1544951,"DAL","25","6'8""","220","Florida","USA","Undrafted","Undrafted","Undrafted","-1.1","player_2019","SF",25,11,26.9,3.3,6.8,0.482,1.4,3.6,0.404,1.8,3.2,0.568,0.588,1,1.4,0.667,1.8,2.6,4.4,0.8,1.2,0.5,1,3,9,"0%"
"388",2.5,"Quinn Cook",1544951,"GSW","25","6'2""","179","Duke","USA","Undrafted","Undrafted","Undrafted","-4.8","player_2019","PG",25,8,18,3.4,7.3,0.47,1.4,3.2,0.444,2,4.1,0.49,0.568,0.4,0.5,0.833,0.3,2.2,2.6,2,0.4,0.1,0.9,1.6,8.7,NA
"389",2.5,"Ivica Zubac",1544951,"LAL","21","7'1""","240","None","Croatia","2016","2","32","15.2","player_2019","C",8,0,6.8,0.6,1.8,0.357,0,0,NA,0.6,1.8,0.357,0.357,0.5,0.5,1,1.3,1.8,3,0.3,0.1,0.4,0.5,1.5,1.8,"12.30%"
"390",2.5,"Wayne Selden",1544951,"MEM","24","6'5""","230","Kansas","USA","Undrafted","Undrafted","Undrafted","-6.7","player_2019","SG",21,0,16.4,2.4,5.7,0.429,0.8,2.2,0.34,1.7,3.4,0.486,0.496,0.7,0.8,0.882,0.5,1,1.4,1.4,0.4,0.2,0.9,1.7,6.3,"0%"
"391",2.5,"Rodney McGruder",1544951,"MIA","27","6'4""","200","Kansas State","USA","Undrafted","Undrafted","Undrafted","-1.6","player_2019","SG",26,26,31.7,4.4,10,0.44,1.6,4.2,0.382,2.8,5.7,0.483,0.521,1,1.4,0.75,1,3.6,4.7,2.7,0.9,0.2,1.4,2.7,11.4,"0%"
"392",2.5,"Malcolm Brogdon",1544951,"MIL","26","6'5""","229","Virginia","USA","2016","2","36","5.6","player_2019","SG",26,26,30.2,6,11.5,0.522,1.8,3.9,0.475,4.2,7.6,0.545,0.602,1.7,1.7,0.978,1,3.5,4.5,3.4,0.6,0.2,1.7,1.7,15.5,"7.65%"
"393",2.5,"Cheick Diallo",1544951,"NOP","22","6'9""","220","Kansas","Mali","2016","2","33","-5.2","player_2019","PF",22,0,9.9,1.6,2.9,0.571,0,0,0,1.6,2.8,0.581,0.571,0.7,0.9,0.8,1,3,3.9,0.4,0.3,0.6,0.5,1.3,4,"6%"
"394",2.5,"Wade Baldwin",1544951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","PG",9,0,5.7,0.4,2,0.222,0.1,0.6,0.2,0.3,1.4,0.231,0.25,0.1,0.1,1,0.1,0.8,0.9,0.9,0,0.2,0.9,0.3,1.1,NA
"395",2.5,"Jake Layman",1544951,"POR","24","6'9""","215","Maryland","USA","2016","2","47","-5.6","player_2019","SF",22,19,15.7,2.3,4.6,0.505,0.8,2.3,0.36,1.5,2.3,0.647,0.594,0.3,0.5,0.545,0.7,1.7,2.4,0.3,0.6,0.3,0.6,1.1,5.7,"9.90%"
"396",2.5,"Deyonta Davis",1544951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",2.5,"Derrick Jones",1512601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SF",16,4,15.4,1.9,4.7,0.413,0.4,1.2,0.316,1.6,3.5,0.446,0.453,0.9,1.4,0.652,1.6,2.3,3.9,0.5,0.5,0.7,0.8,1.9,5.2,NA
"398",2.5,"Christian Wood",1512601,"MIL","23","6'10""","214","Nevada-Las Vegas","USA","Undrafted","Undrafted","Undrafted","-8.4","player_2019","PF",6,0,6.2,1.5,2.8,0.529,0.3,0.7,0.5,1.2,2.2,0.538,0.588,0.8,1,0.833,0.7,2,2.7,0.3,0,0,0.3,0.3,4.2,"7.65%"
"399",2.5,"Treveon Graham",1512601,"BKN","25","6'5""","225","Virginia Commonwealth","USA","Undrafted","Undrafted","Undrafted","11.7","player_2019","SG",2,0,13.5,0,1.5,0,0,1,0,0,0.5,0,0,0,0,NA,0.5,1.5,2,0.5,0.5,0,1,2.5,0,"8.82%"
"400",2.5,"David Nwaba",1512601,"CLE","25","6'4""","219","None","USA","Undrafted","Undrafted","Undrafted","2.6","player_2019","SG",14,3,17.4,2,4.7,0.424,0.4,1.6,0.227,1.6,3.1,0.523,0.462,1.8,2.6,0.676,0.5,2.2,2.7,0.6,0.7,0.4,0.4,1.6,6.1,"5.33%"
"401",2.5,"Gerald Green",1512601,"HOU","32","6'7""","205","None","USA","2005","1","18","4.4","player_2019","SG",22,0,17.2,2.6,6.5,0.406,1.6,5,0.321,1,1.5,0.676,0.528,0.3,0.4,0.778,0.6,2,2.6,0.5,0.4,0.2,0.5,1.5,7.2,"0%"
"402",2.5,"Georges Niang",1512601,"UTA","25","6'8""","230","Iowa State","USA","2016","2","50","-16.1","player_2019","PF",20,0,7.2,1.2,2.6,0.442,0.7,1.8,0.389,0.5,0.8,0.563,0.577,0.4,0.5,0.889,0.2,1.2,1.3,0.7,0.2,0.1,0.3,0.9,3.4,"5%"
"403",2.5,"Willy Hernangomez",1496500,"CHA","24","6'11""","240","None","Spain","2015","2","35","-5.1","player_2019","C",19,1,12.4,2.3,4.4,0.53,0.6,1,0.579,1.7,3.4,0.516,0.596,1.6,2.2,0.756,1.8,2.7,4.5,0.8,0.4,0.5,0.8,1.8,6.8,"5.75%"
"404",2.5,"Sviatoslav Mykhailiuk",1487694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",2.5,"Mitchell Robinson",1485440,"NYK","20","7'1""","240","None","USA","2018","2","36","-6.1","player_2019","C",26,12,17.6,2.1,3.3,0.647,0,0,NA,2.1,3.3,0.647,0.647,0.7,1.2,0.531,2.2,1.9,4.1,0.6,0.7,1.9,0.6,3.3,4.9,"8.82%"
"406",2.5,"Jawun Evans",1455492,"PHX","22","6'0""","190","Oklahoma State","USA","2017","2","39","-32.3","player_2019","G",1,0,26,2,7,0.286,0,0,NA,2,7,0.286,0.286,0,0,NA,0,3,3,3,2,0,3,2,4,"4.54%"
"407",2.5,"Zhou Qi",1378242,"HOU","22","7'1""","210","None","China","2016","2","43","-66.7","player_2019","PF",1,0,1,1,1,1,0,0,NA,1,1,1,1,0,0,NA,0,0,0,0,0,0,0,0,2,"0%"
"408",2.5,"Sindarius Thornwell",1378242,"LAC","24","6'5""","215","South Carolina","USA","2017","2","48","-5.3","player_2019","SG",13,0,6.5,0.4,0.8,0.455,0.1,0.4,0.2,0.3,0.5,0.667,0.5,0.3,0.3,1,0,1.2,1.2,0.5,0.1,0.2,0.4,1.2,1.2,"12.30%"
"409",2.5,"Ivan Rabb",1378242,"MEM","21","6'10""","220","California","USA","2017","2","35","-4.9","player_2019","PF",9,0,6.3,0.9,1.4,0.615,0,0.1,0,0.9,1.3,0.667,0.615,0.3,0.6,0.6,0.4,1.7,2.1,0.7,0.1,0.1,0.9,1.3,2.1,"0%"
"410",2.5,"Damyean Dotson",1378242,"NYK","24","6'6","210","Houston","USA","2017","2","44","-3.4","player_2019","SG",22,9,26.8,4.5,9.7,0.469,1.6,4.1,0.385,3,5.5,0.533,0.552,0.7,1,0.696,0.9,3.4,4.3,1,0.9,0.1,0.8,1.7,11.4,"8.82%"
"411",2.5,"Royce O'Neale",1378242,"UTA","25","6'6","226","Baylor","USA","Undrafted","Undrafted","Undrafted","-6.8","player_2019","SF",28,3,17.4,1.8,4,0.459,0.5,1.4,0.385,1.3,2.6,0.5,0.527,0.4,0.6,0.688,0.3,2.5,2.9,1.3,0.6,0.1,0.9,1.8,4.6,"5%"
"412",2.5,"Tyler Dorsey",1378242,"ATL","22","6'5""","183","Oregon","USA","2017","2","41","5.6","player_2019","SG",13,0,11.2,1.5,4.2,0.37,0.3,1.5,0.2,1.2,2.6,0.471,0.407,0.7,1.3,0.529,0.2,1.6,1.8,0.8,0.3,0,0.4,0.8,4.1,"6%"
"413",2.5,"Semi Ojeleye",1378242,"BOS","24","6'7""","241","Southern Methodist","USA","2017","2","37","5.7","player_2019","PF",19,1,10.9,1.4,3.2,0.426,0.6,1.8,0.324,0.8,1.4,0.556,0.516,0.3,0.5,0.556,0.4,1.4,1.8,0.1,0.2,0.1,0.3,0.6,3.6,"5.15%"
"414",2.5,"Daniel Theis",1378242,"BOS","26","6'8""","243","None","Germany","Undrafted","Undrafted","Undrafted","16.2","player_2019","C",16,2,13.8,2.7,4.9,0.551,0.4,1.1,0.333,2.3,3.8,0.617,0.59,0.6,1,0.563,1.3,2,3.3,0.9,0.2,0.6,0.7,2.8,6.3,"5.15%"
"415",2.5,"Dwayne Bacon",1378242,"CHA","23","6'7""","221","Florida State","USA","2017","2","40","6.1","player_2019","SG",15,0,12.5,2.1,4.4,0.485,0.6,1.2,0.5,1.5,3.2,0.479,0.553,0.7,0.8,0.833,0.1,1.6,1.7,0.9,0.2,0,0.5,1.5,5.5,"5.75%"
"416",2.5,"Maxi Kleber",1378242,"DAL","26","6'11""","240","None","Germany","Undrafted","Undrafted","Undrafted","12.9","player_2019","PF",22,0,18.5,2.3,5.3,0.431,0.9,3,0.299,1.4,2.2,0.612,0.517,0.8,1,0.783,1.3,2.4,3.7,0.7,0.5,1.3,0.6,1.5,6.3,"0%"
"417",2.5,"Jordan Bell",1378242,"GSW","23","6'9""","224","Oregon","USA","2017","2","38","-3.3","player_2019","C",27,1,12.6,1.1,2.1,0.526,0,0,0,1.1,2.1,0.536,0.526,0.4,0.6,0.706,0.8,1.9,2.7,1.3,0.5,0.9,0.5,1.6,2.7,NA
"418",2.5,"Dillon Brooks",1378242,"MEM","22","6'6","220","Oregon","Canada","2017","2","45","-0.3","player_2019","SF",11,0,18.9,2.5,6,0.409,0.6,1.7,0.368,1.8,4.3,0.426,0.462,1.3,1.6,0.778,0.5,1.5,2.1,0.9,0.7,0.4,0.8,2.7,6.8,"0%"
"419",2.5,"Dakari Johnson",1378242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2.5,"Rade Zagorac",1378242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2.5,"Sterling Brown",1378242,"MIL","23","6'6","232","Southern Methodist","USA","2017","2","46","-0.6","player_2019","SG",18,0,12,1.7,3.7,0.47,0.6,1.8,0.344,1.1,1.9,0.588,0.553,0.3,0.4,0.75,0.6,1.9,2.5,0.8,0.2,0.1,0.4,1.3,4.4,"7.65%"
"422",2.5,"Frank Jackson",1378242,"NOP","20","6'3""","205","Duke","USA","2017","2","31","-1.8","player_2019","PG",15,0,12,1.5,4.2,0.365,0.5,1.8,0.296,1,2.4,0.417,0.429,0.7,0.9,0.714,0.1,0.6,0.7,0.6,0.1,0,0.7,1.5,4.3,"6%"
"423",2.5,"Abdel Nader",1378242,"OKC","25","6'6","225","Iowa State","Egypt","2016","2","58","-27.5","player_2019","SF",11,0,3.4,0.5,1.1,0.5,0,0.3,0,0.5,0.8,0.667,0.5,0,0,NA,0.1,0.8,0.9,0.1,0.2,0.1,0.5,0.4,1.1,"5.25%"
"424",2.5,"Khem Birch",1378242,"ORL","26","6'9""","233","Nevada-Las Vegas","Canada","Undrafted","Undrafted","Undrafted","-17.5","player_2019","C",9,0,7.3,1.1,1.9,0.588,0,0,NA,1.1,1.9,0.588,0.588,0.2,0.2,1,0.7,1.4,2.1,0.2,0.4,0.2,0.3,0.8,2.4,"0%"
"425",2.5,"Wesley Iwundu",1378242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SF",20,12,16.8,1.5,4,0.375,0.4,1.1,0.318,1.2,2.9,0.397,0.419,1.1,1.4,0.778,0.4,1.6,2,1,0.3,0.2,0.6,1.6,4.4,NA
